@date,"@dlog(con1,0,12)","@dlog(con2,0,12)","@dlog(con3,0,12)","@dlog(con5,0,12)","@dlog(con6,0,12)","@dlog(con7,0,12)","@dlog(con8,0,12)",con9,con10,con11,"@dlog(con12,0,12)","@dlog(con13,0,12)",con14,"@dlog(con15,0,12)","@dlog(con16,0,12)","@dlog(con1(-1),0,12)","@dlog(con2(-1),0,12)","@dlog(con3(-1),0,12)","@dlog(con5(-1),0,12)","@dlog(con6(-1),0,12)","@dlog(con7(-1),0,12)","@dlog(con8(-1),0,12)",con9(-1),con10(-1),con11(-1),"@dlog(con12(-1),0,12)","@dlog(con13(-1),0,12)",con14(-1),"@dlog(con15(-1),0,12)","@dlog(con16(-1),0,12)","@dlog(con1(-2),0,12)","@dlog(con2(-2),0,12)","@dlog(con3(-2),0,12)","@dlog(con5(-2),0,12)","@dlog(con6(-2),0,12)","@dlog(con7(-2),0,12)","@dlog(con8(-2),0,12)",con9(-2),con10(-2),con11(-2),"@dlog(con12(-2),0,12)","@dlog(con13(-2),0,12)",con14(-2),"@dlog(con15(-2),0,12)","@dlog(con16(-2),0,12)"
2007-05-01,0.0037472549209889,-0.1851158817241796,0.0690799731089466,-0.0349497936876703,-0.0209943288015601,0.0306717295987084,0.0174307109034383,16.59986,18.71414,38.51229,0.0420094080775426,0.0696646819864037,13.4,-0.0597836546363055,0.2260918957723108,0.0305872930591109,-0.1309762545345591,0.1512472952762777,-0.0507439553718613,0.0274337001497801,0.0343811389576593,-0.0119810461188469,21.04121,24.40876,28.22843,0.0420094080775426,0.0756673558297462,18.7,-0.0455914088373896,0.0606783004751818,0.0637040970357833,-0.1206832608002326,-0.0064506062871725,0.046563346007324,-0.0064898273214346,0.0520806371465498,-0.0355061290170803,13.08221,9.3254,5.21633,0.046814040629135,0.0722330745876727,11.3,0.0246442952502716,0.1619372412960018
2007-06-01,-0.0022600217467827,-0.1440306543437888,-0.0899389563941816,-0.0669893260837444,-0.0423196018933928,0.0275818772687506,0.0449778673938352,20.82023,27.17898,33.31453,0.0420094080775426,0.0632180001042081,16.7,-0.1387596655856189,0.2292897760066701,0.0037472549209889,-0.1851158817241796,0.0690799731089466,-0.0349497936876703,-0.0209943288015601,0.0306717295987084,0.0174307109034383,16.59986,18.71414,38.51229,0.0420094080775426,0.0696646819864037,13.4,-0.0597836546363055,0.2260918957723108,0.0305872930591109,-0.1309762545345591,0.1512472952762777,-0.0507439553718613,0.0274337001497801,0.0343811389576593,-0.0119810461188469,21.04121,24.40876,28.22843,0.0420094080775426,0.0756673558297462,18.7,-0.0455914088373896,0.0606783004751818
2007-07-01,-0.0262780857911453,-0.0371461030790722,-0.2867662376043611,-0.0575265888008473,0.0383864751253462,0.012618186799659,0.070340195089952,19.77933,25.53079,54.16593,0.0491011122893292,0.0545100495862307,16.6,-0.0244282671049509,0.238090289502372,-0.0022600217467827,-0.1440306543437888,-0.0899389563941816,-0.0669893260837444,-0.0423196018933928,0.0275818772687506,0.0449778673938352,20.82023,27.17898,33.31453,0.0420094080775426,0.0632180001042081,16.7,-0.1387596655856189,0.2292897760066701,0.0037472549209889,-0.1851158817241796,0.0690799731089466,-0.0349497936876703,-0.0209943288015601,0.0306717295987084,0.0174307109034383,16.59986,18.71414,38.51229,0.0420094080775426,0.0696646819864037,13.4,-0.0597836546363055,0.2260918957723108
2007-08-01,-0.0329708545616496,-0.262750565731201,0.2117350418026298,-0.0585236017652883,-0.022644812854228,9.348752139981542e-05,0.0930699478622329,0.20341,-3.99071,33.83748,0.0491011122893292,0.0494951508821941,1.3,-0.0397506836795527,-0.0951063512455068,-0.0262780857911453,-0.0371461030790722,-0.2867662376043611,-0.0575265888008473,0.0383864751253462,0.012618186799659,0.070340195089952,19.77933,25.53079,54.16593,0.0491011122893292,0.0545100495862307,16.6,-0.0244282671049509,0.238090289502372,-0.0022600217467827,-0.1440306543437888,-0.0899389563941816,-0.0669893260837444,-0.0423196018933928,0.0275818772687506,0.0449778673938352,20.82023,27.17898,33.31453,0.0420094080775426,0.0632180001042081,16.7,-0.1387596655856189,0.2292897760066701
2007-09-01,-0.1091690756468253,-0.3383847699185569,-0.0610759659280173,-0.0864708573054144,-0.0537126339233537,-0.0043569743914275,0.1023815172401922,13.55126,20.26628,16.82544,0.0491011122893292,0.0477046551151314,11.2,-0.1133055582577329,0.0498138021417231,-0.0329708545616496,-0.262750565731201,0.2117350418026298,-0.0585236017652883,-0.022644812854228,9.348752139981542e-05,0.0930699478622329,0.20341,-3.99071,33.83748,0.0491011122893292,0.0494951508821941,1.3,-0.0397506836795527,-0.0951063512455068,-0.0262780857911453,-0.0371461030790722,-0.2867662376043611,-0.0575265888008473,0.0383864751253462,0.012618186799659,0.070340195089952,19.77933,25.53079,54.16593,0.0491011122893292,0.0545100495862307,16.6,-0.0244282671049509,0.238090289502372
2007-10-01,-0.0333455887755853,-0.4964163787517268,-0.0515323504587215,-0.0259636538341139,0.0422666482186606,-0.0108754902880212,0.1190490365082253,0.89702,2.3114,-9.8852,0.0520855047549124,0.0413279236849399,2.8,-0.0816151727935547,0.3801904976949188,-0.1091690756468253,-0.3383847699185569,-0.0610759659280173,-0.0864708573054144,-0.0537126339233537,-0.0043569743914275,0.1023815172401922,13.55126,20.26628,16.82544,0.0491011122893292,0.0477046551151314,11.2,-0.1133055582577329,0.0498138021417231,-0.0329708545616496,-0.262750565731201,0.2117350418026298,-0.0585236017652883,-0.022644812854228,9.348752139981542e-05,0.0930699478622329,0.20341,-3.99071,33.83748,0.0491011122893292,0.0494951508821941,1.3,-0.0397506836795527,-0.0951063512455068
2007-11-01,-0.0237560081210501,-0.4760891584461397,0.0831584350369034,-0.1046439265909748,-0.0051759113551845,-0.021945438393816,0.1489761551170643,-4.04518,2.61505,4.79235,0.0520855047549124,0.0437773306828876,-7.6,-0.1226900490536682,-0.258021583580664,-0.0333455887755853,-0.4964163787517268,-0.0515323504587215,-0.0259636538341139,0.0422666482186606,-0.0108754902880212,0.1190490365082253,0.89702,2.3114,-9.8852,0.0520855047549124,0.0413279236849399,2.8,-0.0816151727935547,0.3801904976949188,-0.1091690756468253,-0.3383847699185569,-0.0610759659280173,-0.0864708573054144,-0.0537126339233537,-0.0043569743914275,0.1023815172401922,13.55126,20.26628,16.82544,0.0491011122893292,0.0477046551151314,11.2,-0.1133055582577329,0.0498138021417231
2007-12-01,-0.0509939517661956,-0.358574944112826,-0.1002860952665312,-0.1244638986472157,-0.1210838529002593,-0.0368297179936458,0.1814111448022544,-6.20361,-0.61482,9.2732,0.0520855047549124,0.0408086154158109,-6.0,-0.1383993626806923,0.2297587082714045,-0.0237560081210501,-0.4760891584461397,0.0831584350369034,-0.1046439265909748,-0.0051759113551845,-0.021945438393816,0.1489761551170643,-4.04518,2.61505,4.79235,0.0520855047549124,0.0437773306828876,-7.6,-0.1226900490536682,-0.258021583580664,-0.0333455887755853,-0.4964163787517268,-0.0515323504587215,-0.0259636538341139,0.0422666482186606,-0.0108754902880212,0.1190490365082253,0.89702,2.3114,-9.8852,0.0520855047549124,0.0413279236849399,2.8,-0.0816151727935547,0.3801904976949188
2008-01-01,-0.0661211592157195,-0.6082774418733319,0.2500148090698033,-0.1003613029911463,-0.0807419526259831,-0.0409297338407199,0.2661512853152325,-8.59618,-1.65976,4.53158,0.052760027204723,0.0418766240503414,-7.9,-0.160380618783205,-0.0852927799545666,-0.0509939517661956,-0.358574944112826,-0.1002860952665312,-0.1244638986472157,-0.1210838529002593,-0.0368297179936458,0.1814111448022544,-6.20361,-0.61482,9.2732,0.0520855047549124,0.0408086154158109,-6.0,-0.1383993626806923,0.2297587082714045,-0.0237560081210501,-0.4760891584461397,0.0831584350369034,-0.1046439265909748,-0.0051759113551845,-0.021945438393816,0.1489761551170643,-4.04518,2.61505,4.79235,0.0520855047549124,0.0437773306828876,-7.6,-0.1226900490536682,-0.258021583580664
2008-02-01,-0.0725836416688396,-0.5543588716416216,0.048425730618204,-0.1174857439813337,-0.0519678195986355,-0.0569648215361056,0.3318330059119132,-21.208,-17.24522,-3.13432,0.052760027204723,0.0431403198620703,-20.2,-0.1656075729934096,0.0063629896375116,-0.0661211592157195,-0.6082774418733319,0.2500148090698033,-0.1003613029911463,-0.0807419526259831,-0.0409297338407199,0.2661512853152325,-8.59618,-1.65976,4.53158,0.052760027204723,0.0418766240503414,-7.9,-0.160380618783205,-0.0852927799545666,-0.0509939517661956,-0.358574944112826,-0.1002860952665312,-0.1244638986472157,-0.1210838529002593,-0.0368297179936458,0.1814111448022544,-6.20361,-0.61482,9.2732,0.0520855047549124,0.0408086154158109,-6.0,-0.1383993626806923,0.2297587082714045
2008-03-01,-0.1357787974161501,-0.6244575411335376,0.193497985126017,-0.1530896717701635,-0.2907929610124036,-0.0851142248853369,0.3836193315719427,-19.40722,-20.05991,-5.85287,0.052760027204723,0.0399199691729803,-21.7,-0.2760120639465633,-0.2053848749265076,-0.0725836416688396,-0.5543588716416216,0.048425730618204,-0.1174857439813337,-0.0519678195986355,-0.0569648215361056,0.3318330059119132,-21.208,-17.24522,-3.13432,0.052760027204723,0.0431403198620703,-20.2,-0.1656075729934096,0.0063629896375116,-0.0661211592157195,-0.6082774418733319,0.2500148090698033,-0.1003613029911463,-0.0807419526259831,-0.0409297338407199,0.2661512853152325,-8.59618,-1.65976,4.53158,0.052760027204723,0.0418766240503414,-7.9,-0.160380618783205,-0.0852927799545666
2008-04-01,-0.0997358798426875,-0.5760210383187747,-0.1290045770215559,-0.1336678461964062,-0.0223296111116972,-0.0942597549734358,0.4372835417435823,-17.65104,-18.25337,4.23765,0.0587199382047156,0.038425576591349,-21.2,-0.1296657606463869,0.2465128853282854,-0.1357787974161501,-0.6244575411335376,0.193497985126017,-0.1530896717701635,-0.2907929610124036,-0.0851142248853369,0.3836193315719427,-19.40722,-20.05991,-5.85287,0.052760027204723,0.0399199691729803,-21.7,-0.2760120639465633,-0.2053848749265076,-0.0725836416688396,-0.5543588716416216,0.048425730618204,-0.1174857439813337,-0.0519678195986355,-0.0569648215361056,0.3318330059119132,-21.208,-17.24522,-3.13432,0.052760027204723,0.0431403198620703,-20.2,-0.1656075729934096,0.0063629896375116
2008-05-01,-0.1303770781927671,-0.463056778746191,0.057401515822427,-0.1997084995557427,-0.2368106118581128,-0.1119440344949023,0.49617360500452,-10.49285,-9.29599,22.91351,0.0587199382047156,0.0399151015791785,-14.4,-0.1678914061274596,-0.2150786079976079,-0.0997358798426875,-0.5760210383187747,-0.1290045770215559,-0.1336678461964062,-0.0223296111116972,-0.0942597549734358,0.4372835417435823,-17.65104,-18.25337,4.23765,0.0587199382047156,0.038425576591349,-21.2,-0.1296657606463869,0.2465128853282854,-0.1357787974161501,-0.6244575411335376,0.193497985126017,-0.1530896717701635,-0.2907929610124036,-0.0851142248853369,0.3836193315719427,-19.40722,-20.05991,-5.85287,0.052760027204723,0.0399199691729803,-21.7,-0.2760120639465633,-0.2053848749265076
2008-06-01,-0.1612649407466291,-0.7160741744723625,0.1737473685834167,-0.2173864830241418,-0.4018084786967097,-0.1448071610647305,0.5371865154324631,-11.25649,-15.30711,12.33485,0.0587199382047156,0.0465946087186539,-16.3,-0.1719372168401118,-0.2856939184485662,-0.1303770781927671,-0.463056778746191,0.057401515822427,-0.1997084995557427,-0.2368106118581128,-0.1119440344949023,0.49617360500452,-10.49285,-9.29599,22.91351,0.0587199382047156,0.0399151015791785,-14.4,-0.1678914061274596,-0.2150786079976079,-0.0997358798426875,-0.5760210383187747,-0.1290045770215559,-0.1336678461964062,-0.0223296111116972,-0.0942597549734358,0.4372835417435823,-17.65104,-18.25337,4.23765,0.0587199382047156,0.038425576591349,-21.2,-0.1296657606463869,0.2465128853282854
2008-07-01,-0.1460985935797092,-0.6987665454568556,0.1207324229329245,-0.1790568960217138,-0.2397744458368773,-0.1567983312348397,0.5326546409882136,-24.62214,-21.40392,-7.8286,0.055836724732452,0.0601068268622739,-28.3,-0.18424239172416,-0.2791275889155056,-0.1612649407466291,-0.7160741744723625,0.1737473685834167,-0.2173864830241418,-0.4018084786967097,-0.1448071610647305,0.5371865154324631,-11.25649,-15.30711,12.33485,0.0587199382047156,0.0465946087186539,-16.3,-0.1719372168401118,-0.2856939184485662,-0.1303770781927671,-0.463056778746191,0.057401515822427,-0.1997084995557427,-0.2368106118581128,-0.1119440344949023,0.49617360500452,-10.49285,-9.29599,22.91351,0.0587199382047156,0.0399151015791785,-14.4,-0.1678914061274596,-0.2150786079976079
2008-08-01,-0.1594893767909262,-1.0413458615964348,-0.0885604317053463,-0.2178538058707806,-0.3644299325654243,-0.1662497008396028,0.5285884981449307,-17.38634,-15.70183,-6.5465,0.055836724732452,0.064102143303554,-17.2,-0.2312104416074474,-0.0386099263813797,-0.1460985935797092,-0.6987665454568556,0.1207324229329245,-0.1790568960217138,-0.2397744458368773,-0.1567983312348397,0.5326546409882136,-24.62214,-21.40392,-7.8286,0.055836724732452,0.0601068268622739,-28.3,-0.18424239172416,-0.2791275889155056,-0.1612649407466291,-0.7160741744723625,0.1737473685834167,-0.2173864830241418,-0.4018084786967097,-0.1448071610647305,0.5371865154324631,-11.25649,-15.30711,12.33485,0.0587199382047156,0.0465946087186539,-16.3,-0.1719372168401118,-0.2856939184485662
2008-09-01,-0.1787609882646812,-0.8401667105813768,0.017814525749646,-0.2302320709147664,-0.282386404941878,-0.2109011291359106,0.610701854257944,-23.84414,-7.92356,-9.53128,0.055836724732452,0.0589938836138363,-26.2,-0.2079979276531283,-0.1054704145907781,-0.1594893767909262,-1.0413458615964348,-0.0885604317053463,-0.2178538058707806,-0.3644299325654243,-0.1662497008396028,0.5285884981449307,-17.38634,-15.70183,-6.5465,0.055836724732452,0.064102143303554,-17.2,-0.2312104416074474,-0.0386099263813797,-0.1460985935797092,-0.6987665454568556,0.1207324229329245,-0.1790568960217138,-0.2397744458368773,-0.1567983312348397,0.5326546409882136,-24.62214,-21.40392,-7.8286,0.055836724732452,0.0601068268622739,-28.3,-0.18424239172416,-0.2791275889155056
2008-10-01,-0.1872652536966796,-0.4061318192469354,-0.241885092077803,-0.1989800779842436,-0.417297347701405,-0.2438129351725901,0.68224973310262,-43.39547,-37.19643,-36.56599,0.0756626963431212,0.0450562496253938,-41.9,-0.1979486280331643,-0.2088034339654427,-0.1787609882646812,-0.8401667105813768,0.017814525749646,-0.2302320709147664,-0.282386404941878,-0.2109011291359106,0.610701854257944,-23.84414,-7.92356,-9.53128,0.055836724732452,0.0589938836138363,-26.2,-0.2079979276531283,-0.1054704145907781,-0.1594893767909262,-1.0413458615964348,-0.0885604317053463,-0.2178538058707806,-0.3644299325654243,-0.1662497008396028,0.5285884981449307,-17.38634,-15.70183,-6.5465,0.055836724732452,0.064102143303554,-17.2,-0.2312104416074474,-0.0386099263813797
2008-11-01,-0.1959522798988526,-0.5693236562747508,-0.5591922333092308,-0.2591221523494411,-0.5296029327474878,-0.26993403194734,0.7153478555801067,-29.47441,-26.51684,4.32207,0.0756626963431212,0.0242832383692386,-28.7,-0.1999843117850428,-0.471560796691425,-0.1872652536966796,-0.4061318192469354,-0.241885092077803,-0.1989800779842436,-0.417297347701405,-0.2438129351725901,0.68224973310262,-43.39547,-37.19643,-36.56599,0.0756626963431212,0.0450562496253938,-41.9,-0.1979486280331643,-0.2088034339654427,-0.1787609882646812,-0.8401667105813768,0.017814525749646,-0.2302320709147664,-0.282386404941878,-0.2109011291359106,0.610701854257944,-23.84414,-7.92356,-9.53128,0.055836724732452,0.0589938836138363,-26.2,-0.2079979276531283,-0.1054704145907781
2008-12-01,-0.1920101354507162,-0.5932683604757099,-0.3650404006898178,-0.212573469382086,-0.5049884173223605,-0.3268273201702607,0.713407751938659,-33.38691,-30.75454,20.47285,0.0756626963431212,0.0132729082472558,-33.7,-0.2173946400095854,-0.5033012494899429,-0.1959522798988526,-0.5693236562747508,-0.5591922333092308,-0.2591221523494411,-0.5296029327474878,-0.26993403194734,0.7153478555801067,-29.47441,-26.51684,4.32207,0.0756626963431212,0.0242832383692386,-28.7,-0.1999843117850428,-0.471560796691425,-0.1872652536966796,-0.4061318192469354,-0.241885092077803,-0.1989800779842436,-0.417297347701405,-0.2438129351725901,0.68224973310262,-43.39547,-37.19643,-36.56599,0.0756626963431212,0.0450562496253938,-41.9,-0.1979486280331643,-0.2088034339654427
2009-01-01,-0.2239976121712237,-1.0580174609843276,-0.3705117163616975,-0.1392315790638667,-0.8079906014651712,-0.3304886938016196,0.6874199691063829,-39.29347,-26.53742,19.59979,0.0631032858714668,-0.0066077140771536,-39.3,-0.2667930885414406,-0.4765908598352251,-0.1920101354507162,-0.5932683604757099,-0.3650404006898178,-0.212573469382086,-0.5049884173223605,-0.3268273201702607,0.713407751938659,-33.38691,-30.75454,20.47285,0.0756626963431212,0.0132729082472558,-33.7,-0.2173946400095854,-0.5033012494899429,-0.1959522798988526,-0.5693236562747508,-0.5591922333092308,-0.2591221523494411,-0.5296029327474878,-0.26993403194734,0.7153478555801067,-29.47441,-26.51684,4.32207,0.0756626963431212,0.0242832383692386,-28.7,-0.1999843117850428,-0.471560796691425
2009-02-01,-0.2146985088949229,-0.9323344072495612,-0.4330982654205755,-0.1553998992276906,-0.6332694962321872,-0.3409895325697789,0.6895991041248761,-38.614,-26.61595,-37.92556,0.0631032858714668,-0.0215242465752325,-37.6,-0.1470285984982009,-0.5757830973015352,-0.2239976121712237,-1.0580174609843276,-0.3705117163616975,-0.1392315790638667,-0.8079906014651712,-0.3304886938016196,0.6874199691063829,-39.29347,-26.53742,19.59979,0.0631032858714668,-0.0066077140771536,-39.3,-0.2667930885414406,-0.4765908598352251,-0.1920101354507162,-0.5932683604757099,-0.3650404006898178,-0.212573469382086,-0.5049884173223605,-0.3268273201702607,0.713407751938659,-33.38691,-30.75454,20.47285,0.0756626963431212,0.0132729082472558,-33.7,-0.2173946400095854,-0.5033012494899429
2009-03-01,-0.2153794693708128,-0.6343246136601763,-0.4828467196876147,-0.1600890974558906,-0.4360634719570057,-0.3457967570637592,0.681135506942195,-35.98249,-35.46097,-39.09138,0.0631032858714668,-0.0343613888299332,-38.7,-0.1522177974351759,-0.7382677703618395,-0.2146985088949229,-0.9323344072495612,-0.4330982654205755,-0.1553998992276906,-0.6332694962321872,-0.3409895325697789,0.6895991041248761,-38.614,-26.61595,-37.92556,0.0631032858714668,-0.0215242465752325,-37.6,-0.1470285984982009,-0.5757830973015352,-0.2239976121712237,-1.0580174609843276,-0.3705117163616975,-0.1392315790638667,-0.8079906014651712,-0.3304886938016196,0.6874199691063829,-39.29347,-26.53742,19.59979,0.0631032858714668,-0.0066077140771536,-39.3,-0.2667930885414406,-0.4765908598352251
2009-04-01,-0.2168692227998008,-0.7929182255626195,-0.308665033191593,-0.1794871495763921,-0.6038914401318509,-0.3453725683895081,0.6417071622973367,-36.36609,-37.77527,-17.80595,0.0607806402269233,-0.0457338243760023,-39.6,-0.2171940850049862,-0.5406396438512945,-0.2153794693708128,-0.6343246136601763,-0.4828467196876147,-0.1600890974558906,-0.4360634719570057,-0.3457967570637592,0.681135506942195,-35.98249,-35.46097,-39.09138,0.0631032858714668,-0.0343613888299332,-38.7,-0.1522177974351759,-0.7382677703618395,-0.2146985088949229,-0.9323344072495612,-0.4330982654205755,-0.1553998992276906,-0.6332694962321872,-0.3409895325697789,0.6895991041248761,-38.614,-26.61595,-37.92556,0.0631032858714668,-0.0215242465752325,-37.6,-0.1470285984982009,-0.5757830973015352
2009-05-01,-0.1762648596523002,-0.8360560349514259,-0.5053049623661323,-0.2377259746084803,-0.4678300557102516,-0.3234585717008746,0.5792291950966896,-25.2943,-37.39812,-25.50506,0.0607806402269233,-0.0554606174042477,-29.3,-0.2366210205008094,-0.350770860525202,-0.2168692227998008,-0.7929182255626195,-0.308665033191593,-0.1794871495763921,-0.6038914401318509,-0.3453725683895081,0.6417071622973367,-36.36609,-37.77527,-17.80595,0.0607806402269233,-0.0457338243760023,-39.6,-0.2171940850049862,-0.5406396438512945,-0.2153794693708128,-0.6343246136601763,-0.4828467196876147,-0.1600890974558906,-0.4360634719570057,-0.3457967570637592,0.681135506942195,-35.98249,-35.46097,-39.09138,0.0631032858714668,-0.0343613888299332,-38.7,-0.1522177974351759,-0.7382677703618395
