@date,"@dlog(exp1,0,12)","@dlog(exp2,0,12)","@dlog(exp3,0,12)","@dlog(exp4,0,12)","@dlog(exp5,0,12)","@dlog(exp6,0,12)","@dlog(exp7,0,12)","@dlog(exp8,0,12)","@dlog(exp9,0,12)","@dlog(exp10,0,12)","@dlog(exp11,0,12)","@dlog(exp12,0,12)","@dlog(exp1(-1),0,12)","@dlog(exp2(-1),0,12)","@dlog(exp3(-1),0,12)","@dlog(exp4(-1),0,12)","@dlog(exp5(-1),0,12)","@dlog(exp6(-1),0,12)","@dlog(exp7(-1),0,12)","@dlog(exp8(-1),0,12)","@dlog(exp9(-1),0,12)","@dlog(exp10(-1),0,12)","@dlog(exp11(-1),0,12)","@dlog(exp12(-1),0,12)","@dlog(exp1(-2),0,12)","@dlog(exp2(-2),0,12)","@dlog(exp3(-2),0,12)","@dlog(exp4(-2),0,12)","@dlog(exp5(-2),0,12)","@dlog(exp6(-2),0,12)","@dlog(exp7(-2),0,12)","@dlog(exp8(-2),0,12)","@dlog(exp9(-2),0,12)","@dlog(exp10(-2),0,12)","@dlog(exp11(-2),0,12)","@dlog(exp12(-2),0,12)"
2006-07-01,0.0604280038057787,0.1141572752169519,0.081941388418814,0.0553443224723242,0.03737436900232,0.0455815550028742,-0.0110528539772154,0.0090384695029595,0.018323533735904,0.0535954418853403,0.0116097019304071,0.011470520745946,0.1120956381169655,0.1332738910949071,0.0679106492915888,0.0995236406315367,0.0398015899016392,0.0542779662545722,0.0105796022872723,0.0489752920740986,0.1385316164066345,0.0765906323936613,0.0584087519211173,0.0649294154795825,0.1506940412732582,0.0907693264951436,0.0148270447641412,0.0767682518163645,0.0410311252321129,0.0442123331839816,0.073180493701713,0.0667500091832486,0.0580253826526764,0.06984221329252,0.1098720467530007,0.039634155761572
2006-08-01,0.1270612874688517,0.0499818085597336,-0.0047142914431024,0.0483409146471895,0.0501889790969958,0.0469467278240003,0.0182769685952735,0.0148696409920088,0.0357188114981195,0.0638429343726416,0.0777521207163509,0.0393661487136789,0.0604280038057787,0.1141572752169519,0.081941388418814,0.0553443224723242,0.03737436900232,0.0455815550028742,-0.0110528539772154,0.0090384695029595,0.018323533735904,0.0535954418853403,0.0116097019304071,0.011470520745946,0.1120956381169655,0.1332738910949071,0.0679106492915888,0.0995236406315367,0.0398015899016392,0.0542779662545722,0.0105796022872723,0.0489752920740986,0.1385316164066345,0.0765906323936613,0.0584087519211173,0.0649294154795825
2006-09-01,0.0417713116260323,0.0564738886088314,0.0123642647008939,0.0692578347313457,0.0602662911317235,0.0641101648588176,0.0283247998067146,0.036994649465825,0.0611813990630825,0.0659629237263574,-0.0025003472560563,0.0148539086829098,0.1270612874688517,0.0499818085597336,-0.0047142914431024,0.0483409146471895,0.0501889790969958,0.0469467278240003,0.0182769685952735,0.0148696409920088,0.0357188114981195,0.0638429343726416,0.0777521207163509,0.0393661487136789,0.0604280038057787,0.1141572752169519,0.081941388418814,0.0553443224723242,0.03737436900232,0.0455815550028742,-0.0110528539772154,0.0090384695029595,0.018323533735904,0.0535954418853403,0.0116097019304071,0.011470520745946
2006-10-01,0.144053839743325,0.0323372955819003,-0.0156547866176044,0.0437675482938875,0.0408286683964185,0.0450105446781901,0.0275254556070141,0.0298963613213327,-0.0374788130246557,0.0714840066203308,0.1009022334167184,0.0641069587290408,0.0417713116260323,0.0564738886088314,0.0123642647008939,0.0692578347313457,0.0602662911317235,0.0641101648588176,0.0283247998067146,0.036994649465825,0.0611813990630825,0.0659629237263574,-0.0025003472560563,0.0148539086829098,0.1270612874688517,0.0499818085597336,-0.0047142914431024,0.0483409146471895,0.0501889790969958,0.0469467278240003,0.0182769685952735,0.0148696409920088,0.0357188114981195,0.0638429343726416,0.0777521207163509,0.0393661487136789
2006-11-01,0.0339662685129589,0.0797804102368271,-0.0131648251887419,0.0490699456078225,0.0871933433845448,0.0503661494298697,0.0356761134872787,0.0137308616365015,0.0003758495136008,0.0529879660485317,-0.0095333963959447,0.0139126532548576,0.144053839743325,0.0323372955819003,-0.0156547866176044,0.0437675482938875,0.0408286683964185,0.0450105446781901,0.0275254556070141,0.0298963613213327,-0.0374788130246557,0.0714840066203308,0.1009022334167184,0.0641069587290408,0.0417713116260323,0.0564738886088314,0.0123642647008939,0.0692578347313457,0.0602662911317235,0.0641101648588176,0.0283247998067146,0.036994649465825,0.0611813990630825,0.0659629237263574,-0.0025003472560563,0.0148539086829098
2006-12-01,0.0897119479966725,0.1404012405457244,0.0465897950423812,0.0851875881364154,0.1063442988945855,0.0251274964153687,0.0416705018848748,0.0149711751356136,0.1164411427800402,0.0630137651031379,0.0627180823635846,0.0575038173412094,0.0339662685129589,0.0797804102368271,-0.0131648251887419,0.0490699456078225,0.0871933433845448,0.0503661494298697,0.0356761134872787,0.0137308616365015,0.0003758495136008,0.0529879660485317,-0.0095333963959447,0.0139126532548576,0.144053839743325,0.0323372955819003,-0.0156547866176044,0.0437675482938875,0.0408286683964185,0.0450105446781901,0.0275254556070141,0.0298963613213327,-0.0374788130246557,0.0714840066203308,0.1009022334167184,0.0641069587290408
2007-01-01,0.091038159733447,0.0360794691343251,0.0293059714761767,0.0578389380887625,0.1232855675452686,0.0435393402398851,0.04111919370842,0.0332062363114218,0.0526437894651818,0.0624066003975487,0.0588367546403993,0.0256171813721444,0.0897119479966725,0.1404012405457244,0.0465897950423812,0.0851875881364154,0.1063442988945855,0.0251274964153687,0.0416705018848748,0.0149711751356136,0.1164411427800402,0.0630137651031379,0.0627180823635846,0.0575038173412094,0.0339662685129589,0.0797804102368271,-0.0131648251887419,0.0490699456078225,0.0871933433845448,0.0503661494298697,0.0356761134872787,0.0137308616365015,0.0003758495136008,0.0529879660485317,-0.0095333963959447,0.0139126532548576
2007-02-01,0.0601596564928001,0.0415935284005737,0.0194996465353494,0.0770858099178415,0.116878525588211,0.0665535754553925,0.0085395537039598,0.0413957750359834,0.0699587544911706,0.0680977037033212,0.0109344506565385,0.0026802819194458,0.091038159733447,0.0360794691343251,0.0293059714761767,0.0578389380887625,0.1232855675452686,0.0435393402398851,0.04111919370842,0.0332062363114218,0.0526437894651818,0.0624066003975487,0.0588367546403993,0.0256171813721444,0.0897119479966725,0.1404012405457244,0.0465897950423812,0.0851875881364154,0.1063442988945855,0.0251274964153687,0.0416705018848748,0.0149711751356136,0.1164411427800402,0.0630137651031379,0.0627180823635846,0.0575038173412094
2007-03-01,0.0536870535650066,0.0700606896702602,0.0198752709033485,0.1238496673275939,-0.0077015319120885,0.1040615642934863,0.0611100359034377,0.0603030000594007,0.0975362800436627,0.0568619088083863,0.0213070591786639,0.0194532802611213,0.0601596564928001,0.0415935284005737,0.0194996465353494,0.0770858099178415,0.116878525588211,0.0665535754553925,0.0085395537039598,0.0413957750359834,0.0699587544911706,0.0680977037033212,0.0109344506565385,0.0026802819194458,0.091038159733447,0.0360794691343251,0.0293059714761767,0.0578389380887625,0.1232855675452686,0.0435393402398851,0.04111919370842,0.0332062363114218,0.0526437894651818,0.0624066003975487,0.0588367546403993,0.0256171813721444
2007-04-01,0.0898921461844892,0.0146442978287986,-0.068917698043208,0.0407335930986292,0.0333132899370056,0.0871131164550718,-0.0119748222188817,-0.0445240373432476,-0.0138495111129941,0.0529485773471183,0.0668937786763592,0.0014696971303367,0.0536870535650066,0.0700606896702602,0.0198752709033485,0.1238496673275939,-0.0077015319120885,0.1040615642934863,0.0611100359034377,0.0603030000594007,0.0975362800436627,0.0568619088083863,0.0213070591786639,0.0194532802611213,0.0601596564928001,0.0415935284005737,0.0194996465353494,0.0770858099178415,0.116878525588211,0.0665535754553925,0.0085395537039598,0.0413957750359834,0.0699587544911706,0.0680977037033212,0.0109344506565385,0.0026802819194458
2007-05-01,0.0347616017490501,-0.0149796070097476,-0.0267787152406313,0.0549848579908722,0.0634154433485676,0.0935618223782679,-0.0353975932770111,-0.0242569641952012,-0.0035355420595646,0.0447989873097842,0.0009307353024325,0.0036960817546169,0.0898921461844892,0.0146442978287986,-0.068917698043208,0.0407335930986292,0.0333132899370056,0.0871131164550718,-0.0119748222188817,-0.0445240373432476,-0.0138495111129941,0.0529485773471183,0.0668937786763592,0.0014696971303367,0.0536870535650066,0.0700606896702602,0.0198752709033485,0.1238496673275939,-0.0077015319120885,0.1040615642934863,0.0611100359034377,0.0603030000594007,0.0975362800436627,0.0568619088083863,0.0213070591786639,0.0194532802611213
2007-06-01,0.0586470384293456,-0.0026178708411848,-0.0325262600472413,0.0783051288284237,0.0778222307947835,0.0911325815262014,0.0691508535002896,0.0386933678486283,0.1108790154688996,0.0597698872057641,0.0225618694318114,0.0124554142671318,0.0347616017490501,-0.0149796070097476,-0.0267787152406313,0.0549848579908722,0.0634154433485676,0.0935618223782679,-0.0353975932770111,-0.0242569641952012,-0.0035355420595646,0.0447989873097842,0.0009307353024325,0.0036960817546169,0.0898921461844892,0.0146442978287986,-0.068917698043208,0.0407335930986292,0.0333132899370056,0.0871131164550718,-0.0119748222188817,-0.0445240373432476,-0.0138495111129941,0.0529485773471183,0.0668937786763592,0.0014696971303367
2007-07-01,0.1194354136317592,0.0059563341874593,-0.0923584574493876,0.0942773471206042,0.0461472437376269,0.0894058134979065,0.046173080479356,0.0091862602266044,0.054587158311623,0.0702880678289261,0.0959834420304268,0.0594768986296294,0.0586470384293456,-0.0026178708411848,-0.0325262600472413,0.0783051288284237,0.0778222307947835,0.0911325815262014,0.0691508535002896,0.0386933678486283,0.1108790154688996,0.0597698872057641,0.0225618694318114,0.0124554142671318,0.0347616017490501,-0.0149796070097476,-0.0267787152406313,0.0549848579908722,0.0634154433485676,0.0935618223782679,-0.0353975932770111,-0.0242569641952012,-0.0035355420595646,0.0447989873097842,0.0009307353024325,0.0036960817546169
2007-08-01,0.0736764610962516,0.0298146151832892,-0.063336041813681,0.1019148780884933,0.0964744683935663,0.0887829510232212,0.0477894420708864,0.0178115616802898,0.10826998697293,0.0580783009798517,0.0573018262244602,0.0525534702809009,0.1194354136317592,0.0059563341874593,-0.0923584574493876,0.0942773471206042,0.0461472437376269,0.0894058134979065,0.046173080479356,0.0091862602266044,0.054587158311623,0.0702880678289261,0.0959834420304268,0.0594768986296294,0.0586470384293456,-0.0026178708411848,-0.0325262600472413,0.0783051288284237,0.0778222307947835,0.0911325815262014,0.0691508535002896,0.0386933678486283,0.1108790154688996,0.0597698872057641,0.0225618694318114,0.0124554142671318
2007-09-01,0.0559268738496996,0.0131393920545015,-0.0730003109796477,0.0960658578156117,0.0648030631549136,0.0855148752109844,0.0376775303627621,0.004715134629901,0.0546519468456203,0.0487363438280263,0.0279237416597233,0.0506677203955012,0.0736764610962516,0.0298146151832892,-0.063336041813681,0.1019148780884933,0.0964744683935663,0.0887829510232212,0.0477894420708864,0.0178115616802898,0.10826998697293,0.0580783009798517,0.0573018262244602,0.0525534702809009,0.1194354136317592,0.0059563341874593,-0.0923584574493876,0.0942773471206042,0.0461472437376269,0.0894058134979065,0.046173080479356,0.0091862602266044,0.054587158311623,0.0702880678289261,0.0959834420304268,0.0594768986296294
2007-10-01,0.0903418180169914,0.0162449164991613,-0.0398389523843825,0.0780606241038164,0.0574771473708644,0.0655520027561244,0.0123609882427722,-0.0086824212243428,0.0502381603669164,0.0531646338898541,0.0770978179966768,0.0598232588609528,0.0559268738496996,0.0131393920545015,-0.0730003109796477,0.0960658578156117,0.0648030631549136,0.0855148752109844,0.0376775303627621,0.004715134629901,0.0546519468456203,0.0487363438280263,0.0279237416597233,0.0506677203955012,0.0736764610962516,0.0298146151832892,-0.063336041813681,0.1019148780884933,0.0964744683935663,0.0887829510232212,0.0477894420708864,0.0178115616802898,0.10826998697293,0.0580783009798517,0.0573018262244602,0.0525534702809009
2007-11-01,0.0929928500376604,0.0589035373209316,-0.0648001430500215,0.1158384035594313,0.0054901605791055,0.0742312762534176,0.0487974865607849,0.0438015957850517,0.0745007746207351,0.0642280552270015,0.0841444711595151,0.064840292950957,0.0903418180169914,0.0162449164991613,-0.0398389523843825,0.0780606241038164,0.0574771473708644,0.0655520027561244,0.0123609882427722,-0.0086824212243428,0.0502381603669164,0.0531646338898541,0.0770978179966768,0.0598232588609528,0.0559268738496996,0.0131393920545015,-0.0730003109796477,0.0960658578156117,0.0648030631549136,0.0855148752109844,0.0376775303627621,0.004715134629901,0.0546519468456203,0.0487363438280263,0.0279237416597233,0.0506677203955012
2007-12-01,-0.0238380515725147,0.0685895324082057,-0.0534385316038097,0.0889534880637796,-0.012839406669947,0.0873397793915788,-0.0050827384978209,0.0003000708691871,0.0551005327305036,0.0448206217156865,-0.0402655257144601,0.019711245156964,0.0929928500376604,0.0589035373209316,-0.0648001430500215,0.1158384035594313,0.0054901605791055,0.0742312762534176,0.0487974865607849,0.0438015957850517,0.0745007746207351,0.0642280552270015,0.0841444711595151,0.064840292950957,0.0903418180169914,0.0162449164991613,-0.0398389523843825,0.0780606241038164,0.0574771473708644,0.0655520027561244,0.0123609882427722,-0.0086824212243428,0.0502381603669164,0.0531646338898541,0.0770978179966768,0.0598232588609528
2008-01-01,0.0664486324969679,0.040037731452033,-0.0207187875945358,0.079604338164966,0.0220447344401559,0.0643462036976245,0.0079339759421674,0.0204214158960232,0.0676663914383635,0.0541848524808257,0.0321113003777533,0.0668824599836321,-0.0238380515725147,0.0685895324082057,-0.0534385316038097,0.0889534880637796,-0.012839406669947,0.0873397793915788,-0.0050827384978209,0.0003000708691871,0.0551005327305036,0.0448206217156865,-0.0402655257144601,0.019711245156964,0.0929928500376604,0.0589035373209316,-0.0648001430500215,0.1158384035594313,0.0054901605791055,0.0742312762534176,0.0487974865607849,0.0438015957850517,0.0745007746207351,0.0642280552270015,0.0841444711595151,0.064840292950957
2008-02-01,0.1120386684285819,0.091976660847175,0.0274565476921146,0.1113122812171649,0.0976871337671756,0.0722439457262567,0.056959268058577,0.0614191041805956,0.1059707834317436,0.0569613939003232,0.0818631623028132,0.0667731463082983,0.0664486324969679,0.040037731452033,-0.0207187875945358,0.079604338164966,0.0220447344401559,0.0643462036976245,0.0079339759421674,0.0204214158960232,0.0676663914383635,0.0541848524808257,0.0321113003777533,0.0668824599836321,-0.0238380515725147,0.0685895324082057,-0.0534385316038097,0.0889534880637796,-0.012839406669947,0.0873397793915788,-0.0050827384978209,0.0003000708691871,0.0551005327305036,0.0448206217156865,-0.0402655257144601,0.019711245156964
2008-03-01,-0.02611789130464,0.0385755796972908,-0.0297351842310646,0.0997752560932525,0.0776085161211508,0.0359668445584357,0.0639292456728721,0.063109352695843,0.0799762205221536,0.0455715428206033,-0.034929338196239,0.0300638277149483,0.1120386684285819,0.091976660847175,0.0274565476921146,0.1113122812171649,0.0976871337671756,0.0722439457262567,0.056959268058577,0.0614191041805956,0.1059707834317436,0.0569613939003232,0.0818631623028132,0.0667731463082983,0.0664486324969679,0.040037731452033,-0.0207187875945358,0.079604338164966,0.0220447344401559,0.0643462036976245,0.0079339759421674,0.0204214158960232,0.0676663914383635,0.0541848524808257,0.0321113003777533,0.0668824599836321
2008-04-01,0.2211955827520384,-0.0168795129952847,-0.0780154010989377,-0.018880648765533,0.1467326991763275,-0.0200478705439035,-0.0279243399755717,-0.0223303771935814,-0.0168610979660659,0.0294244652440864,0.1983422817746003,0.0418403780500566,-0.02611789130464,0.0385755796972908,-0.0297351842310646,0.0997752560932525,0.0776085161211508,0.0359668445584357,0.0639292456728721,0.063109352695843,0.0799762205221536,0.0455715428206033,-0.034929338196239,0.0300638277149483,0.1120386684285819,0.091976660847175,0.0274565476921146,0.1113122812171649,0.0976871337671756,0.0722439457262567,0.056959268058577,0.0614191041805956,0.1059707834317436,0.0569613939003232,0.0818631623028132,0.0667731463082983
2008-05-01,0.0369214870712717,0.0608276476922444,0.0022022334649491,0.0762543666472108,0.0403302446510878,0.0015795086926004,0.092359009886124,0.0460317396758327,0.0986698821491192,0.0291491350388151,0.0313463007291971,0.0026126619507467,0.2211955827520384,-0.0168795129952847,-0.0780154010989377,-0.018880648765533,0.1467326991763275,-0.0200478705439035,-0.0279243399755717,-0.0223303771935814,-0.0168610979660659,0.0294244652440864,0.1983422817746003,0.0418403780500566,-0.02611789130464,0.0385755796972908,-0.0297351842310646,0.0997752560932525,0.0776085161211508,0.0359668445584357,0.0639292456728721,0.063109352695843,0.0799762205221536,0.0455715428206033,-0.034929338196239,0.0300638277149483
2008-06-01,-0.0409083978021875,-0.0179681104131059,-0.0257395704325489,0.015852971571153,0.1336456770451857,0.0064206882420876,0.0148036255004964,0.0059693282808765,0.0088632564809216,-0.0066940986627619,-0.0562322460746074,-0.0620710482024344,0.0369214870712717,0.0608276476922444,0.0022022334649491,0.0762543666472108,0.0403302446510878,0.0015795086926004,0.092359009886124,0.0460317396758327,0.0986698821491192,0.0291491350388151,0.0313463007291971,0.0026126619507467,0.2211955827520384,-0.0168795129952847,-0.0780154010989377,-0.018880648765533,0.1467326991763275,-0.0200478705439035,-0.0279243399755717,-0.0223303771935814,-0.0168610979660659,0.0294244652440864,0.1983422817746003,0.0418403780500566
2008-07-01,0.1149919683077271,0.0265810265183557,0.0073170023369808,-0.0005939837111768,0.0873880683630776,-0.0163238737549793,-0.0450822397377255,-0.0771757121400042,-0.0098195516721251,-0.0142058238137687,0.0916298047444357,0.0058199816422543,-0.0409083978021875,-0.0179681104131059,-0.0257395704325489,0.015852971571153,0.1336456770451857,0.0064206882420876,0.0148036255004964,0.0059693282808765,0.0088632564809216,-0.0066940986627619,-0.0562322460746074,-0.0620710482024344,0.0369214870712717,0.0608276476922444,0.0022022334649491,0.0762543666472108,0.0403302446510878,0.0015795086926004,0.092359009886124,0.0460317396758327,0.0986698821491192,0.0291491350388151,0.0313463007291971,0.0026126619507467
2008-08-01,-0.000318377669835,0.0104575961383162,-0.0167621882760471,0.024322841335179,0.1325536964755151,0.0028554323743534,-0.004042294762403,-0.0302324675295757,0.036639502806059,-0.0051573471163974,-0.0274188185573507,-0.0286812765207313,0.1149919683077271,0.0265810265183557,0.0073170023369808,-0.0005939837111768,0.0873880683630776,-0.0163238737549793,-0.0450822397377255,-0.0771757121400042,-0.0098195516721251,-0.0142058238137687,0.0916298047444357,0.0058199816422543,-0.0409083978021875,-0.0179681104131059,-0.0257395704325489,0.015852971571153,0.1336456770451857,0.0064206882420876,0.0148036255004964,0.0059693282808765,0.0088632564809216,-0.0066940986627619,-0.0562322460746074,-0.0620710482024344
